camera_id,camera_name,source,url,ok,status,ctype,ms,err
1534,Gorman 2 KERN,https://cameras.alertcalifornia.org/,https://cameras.alertcalifornia.org/public-camera-data/Axis-Gorman2/latest-frame.jpg,True,200,image/jpeg,12557,
1535,Grapevine 1 KERN,https://cameras.alertcalifornia.org/,https://cameras.alertcalifornia.org/public-camera-data/Axis-Grapevine1/latest-frame.jpg,True,200,image/jpeg,12742,
1536,Grapevine 2 KERN,https://cameras.alertcalifornia.org/,https://cameras.alertcalifornia.org/public-camera-data/Axis-Grapevine2/latest-frame.jpg,True,200,image/jpeg,12752,
1537,Grass Mountain 1 KIZA,https://cameras.alertcalifornia.org/,https://cameras.alertcalifornia.org/public-camera-data/Axis-GrassMountain1/latest-frame.jpg,True,200,image/jpeg,12736,
1538,Grass Mountain 2 KIZA,https://cameras.alertcalifornia.org/,https://cameras.alertcalifornia.org/public-camera-data/Axis-GrassMountain2/latest-frame.jpg,True,200,image/jpeg,12722,
1539,Grass Mountain Los Angeles 1 SIO/UCSD,https://cameras.alertcalifornia.org/,https://cameras.alertcalifornia.org/public-camera-data/Axis-GrassMountainLA1/latest-frame.jpg,True,200,image/jpeg,12740,
1540,Grass Mountain Los Angeles 2 SIO/UCSD,https://cameras.alertcalifornia.org/,https://cameras.alertcalifornia.org/public-camera-data/Axis-GrassMountainLA2/latest-frame.jpg,True,200,image/jpeg,12718,
1541,Greeley Hill CONIFER,https://cameras.alertcalifornia.org/,https://cameras.alertcalifornia.org/public-camera-data/Axis-GreeleyHill/latest-frame.jpg,True,200,image/jpeg,12751,
1542,Greeley Hill 2 CONIFER,https://cameras.alertcalifornia.org/,https://cameras.alertcalifornia.org/public-camera-data/Axis-GreeleyHill2/latest-frame.jpg,True,200,image/jpeg,12698,
1543,Green Peak North 1 HPWREN,https://cameras.alertcalifornia.org/,https://cameras.alertcalifornia.org/public-camera-data/Axis-GreenNorth/latest-frame.jpg,True,200,image/jpeg,12740,
1544,Green Peak South 2 HPWREN,https://cameras.alertcalifornia.org/,https://cameras.alertcalifornia.org/public-camera-data/Axis-GreenSouth/latest-frame.jpg,True,200,image/jpeg,12718,
1545,Greenwood Rd East FURTHERREACH,https://cameras.alertcalifornia.org/,https://cameras.alertcalifornia.org/public-camera-data/Axis-GreenwoodRdEast/latest-frame.jpg,True,200,image/jpeg,12721,
1546,Greenwood Rd North FURTHERREACH,https://cameras.alertcalifornia.org/,https://cameras.alertcalifornia.org/public-camera-data/Axis-GreenwoodRdNorth/latest-frame.jpg,True,200,image/jpeg,12742,
1547,Grizzly Peak 1 DIGITALPATH,https://cameras.alertcalifornia.org/,https://cameras.alertcalifornia.org/public-camera-data/Axis-GrizzlyPeak1/latest-frame.jpg,True,200,image/jpeg,12718,
1548,Grizzly Peak 2 DIGITALPATH,https://cameras.alertcalifornia.org/,https://cameras.alertcalifornia.org/public-camera-data/Axis-GrizzlyPeak2/latest-frame.jpg,True,200,image/jpeg,12691,
1549,Grizzly Peak KPFA LAFAYETTEPD,https://cameras.alertcalifornia.org/,https://cameras.alertcalifornia.org/public-camera-data/Axis-GrizzlyPeakKPFA/latest-frame.jpg,True,200,image/jpeg,12742,
1550,Skyline 1 LAFAYETTEPD,https://cameras.alertcalifornia.org/,https://cameras.alertcalifornia.org/public-camera-data/Axis-GrizzlyPeakLookout1/latest-frame.jpg,True,200,image/jpeg,12576,
1551,Skyline 2 LAFAYETTEPD,https://cameras.alertcalifornia.org/,https://cameras.alertcalifornia.org/public-camera-data/Axis-GrizzlyPeakLookout2/latest-frame.jpg,True,200,image/jpeg,12572,
1552,Grizzly Peak Lookout 1 DIGITALPATH,https://cameras.alertcalifornia.org/,https://cameras.alertcalifornia.org/public-camera-data/Axis-GrizzlyPeakShasta1/latest-frame.jpg,True,200,image/jpeg,12752,
1553,Grizzly Peak Lookout 2 DIGITALPATH,https://cameras.alertcalifornia.org/,https://cameras.alertcalifornia.org/public-camera-data/Axis-GrizzlyPeakShasta2/latest-frame.jpg,True,200,image/jpeg,12752,
1554,Gunbarrel DIGITALPATH/ATTFIRSTNET,alertwest.live,https://cameras.alertcalifornia.org/public-camera-data/Axis-Gunbarrel/latest-frame.jpg,True,200,image/jpeg,12735,
1555,Gypsum Canyon 1 CITYANAHEIM,https://cameras.alertcalifornia.org/,https://cameras.alertcalifornia.org/public-camera-data/Axis-GypsumCanyon1/latest-frame.jpg,True,200,image/jpeg,12560,
1556,Gypsum Canyon 2 CITYANAHEIM,https://cameras.alertcalifornia.org/,https://cameras.alertcalifornia.org/public-camera-data/Axis-GypsumCanyon2/latest-frame.jpg,True,200,image/jpeg,12685,
1557,Gypsum Canyon South 1 CITYANAHEIM,https://cameras.alertcalifornia.org/,https://cameras.alertcalifornia.org/public-camera-data/Axis-GypsumSouth1/latest-frame.jpg,True,200,image/jpeg,12742,
1558,Gypsum Canyon South 2 CITYANAHEIM,https://cameras.alertcalifornia.org/,https://cameras.alertcalifornia.org/public-camera-data/Axis-GypsumSouth2/latest-frame.jpg,True,200,image/jpeg,12703,
1559,Halls Ridge 1 RIDGEWIRELESS,https://cameras.alertcalifornia.org/,https://cameras.alertcalifornia.org/public-camera-data/Axis-HallsRidge1/latest-frame.jpg,True,200,image/jpeg,12751,
1560,Halls Ridge 2 RIDGEWIRELESS,https://cameras.alertcalifornia.org/,https://cameras.alertcalifornia.org/public-camera-data/Axis-HallsRidge2/latest-frame.jpg,True,200,image/jpeg,12751,
1561,Hamilton City 1 DIGITALPATH,https://cameras.alertcalifornia.org/,https://cameras.alertcalifornia.org/public-camera-data/Axis-Hamilton1/latest-frame.jpg,True,200,image/jpeg,12751,
1562,Hamilton City 2 DIGITALPATH,https://cameras.alertcalifornia.org/,https://cameras.alertcalifornia.org/public-camera-data/Axis-Hamilton2/latest-frame.jpg,True,200,image/jpeg,12579,
1563,Hamilton Mtn 1 DIGITALPATH,https://cameras.alertcalifornia.org/,https://cameras.alertcalifornia.org/public-camera-data/Axis-HamiltonMtn1/latest-frame.jpg,True,200,image/jpeg,12585,
1564,Hamilton Mtn 2 DIGITALPATH,https://cameras.alertcalifornia.org/,https://cameras.alertcalifornia.org/public-camera-data/Axis-HamiltonMtn2/latest-frame.jpg,True,200,image/jpeg,12751,
1565,Hammond Ranch 1 DIGITALPATH,https://cameras.alertcalifornia.org/,https://cameras.alertcalifornia.org/public-camera-data/Axis-HammondRanch/latest-frame.jpg,True,200,image/jpeg,12752,
1566,Hammond Ranch 2 DIGITALPATH,https://cameras.alertcalifornia.org/,https://cameras.alertcalifornia.org/public-camera-data/Axis-HammondRanch2/latest-frame.jpg,True,200,image/jpeg,12776,
1567,Hanging Tree 1 RANCHWIFI,https://cameras.alertcalifornia.org/,https://cameras.alertcalifornia.org/public-camera-data/Axis-HangingTree1/latest-frame.jpg,True,200,image/jpeg,12751,
1568,Hanging Tree 2 RANCHWIFI,https://cameras.alertcalifornia.org/,https://cameras.alertcalifornia.org/public-camera-data/Axis-HangingTree2/latest-frame.jpg,True,200,image/jpeg,12751,
1569,Happy Camp 1 REMOTELYLOCATED,https://cameras.alertcalifornia.org/,https://cameras.alertcalifornia.org/public-camera-data/Axis-HappyCamp1/latest-frame.jpg,True,200,image/jpeg,12584,
1570,Happy Camp 2 REMOTELYLOCATED,https://cameras.alertcalifornia.org/,https://cameras.alertcalifornia.org/public-camera-data/Axis-HappyCamp2/latest-frame.jpg,True,200,image/jpeg,12751,
1571,Mt. Harvard 1 GEOLINKS,https://cameras.alertcalifornia.org/,https://cameras.alertcalifornia.org/public-camera-data/Axis-Harvard1/latest-frame.jpg,True,200,image/jpeg,12779,
1572,Mt. Harvard 2 GEOLINKS,https://cameras.alertcalifornia.org/,https://cameras.alertcalifornia.org/public-camera-data/Axis-Harvard2/latest-frame.jpg,True,200,image/jpeg,12773,
1573,Sierra Pelona 1 GEOLINKS,https://cameras.alertcalifornia.org/,https://cameras.alertcalifornia.org/public-camera-data/Axis-Hauser1/latest-frame.jpg,True,200,image/jpeg,12773,
1574,Sierra Pelona 2 GEOLINKS,https://cameras.alertcalifornia.org/,https://cameras.alertcalifornia.org/public-camera-data/Axis-Hauser2/latest-frame.jpg,True,200,image/jpeg,12779,
1575,Hawkeye Ranch GRAPEVINE,https://cameras.alertcalifornia.org/,https://cameras.alertcalifornia.org/public-camera-data/Axis-HawkeyeRanch/latest-frame.jpg,True,200,image/jpeg,12779,
1576,Hawkins Peak NSL,https://cameras.alertcalifornia.org/,https://cameras.alertcalifornia.org/public-camera-data/Axis-HawkinsPeak/latest-frame.jpg,True,200,image/jpeg,12776,
1577,Hayfork Divide 1 GEOLINKS,https://cameras.alertcalifornia.org/,https://cameras.alertcalifornia.org/public-camera-data/Axis-Hayfork/latest-frame.jpg,True,200,image/jpeg,12773,
1578,Hayfork Divide 2 GEOLINKS,https://cameras.alertcalifornia.org/,https://cameras.alertcalifornia.org/public-camera-data/Axis-Hayfork2/latest-frame.jpg,True,200,image/jpeg,12776,
1579,Heaps Peak 1 GEOLINKS,https://cameras.alertcalifornia.org/,https://cameras.alertcalifornia.org/public-camera-data/Axis-HeapsPeak1/latest-frame.jpg,True,200,image/jpeg,12648,
1580,Heaps Peak 2 GEOLINKS,https://cameras.alertcalifornia.org/,https://cameras.alertcalifornia.org/public-camera-data/Axis-HeapsPeak2/latest-frame.jpg,True,200,image/jpeg,12649,
1581,LACFD Helibase 69 Bravo E HPWREN,https://cameras.alertcalifornia.org/,https://cameras.alertcalifornia.org/public-camera-data/Axis-Hel69B/latest-frame.jpg,True,200,image/jpeg,12779,
1582,LACFD Helibase 69 Bravo W HPWREN,https://cameras.alertcalifornia.org/,https://cameras.alertcalifornia.org/public-camera-data/Axis-Hel69BWest/latest-frame.jpg,True,200,image/jpeg,12808,
1583,Mt. Helen 1 GEOLINKS,https://cameras.alertcalifornia.org/,https://cameras.alertcalifornia.org/public-camera-data/Axis-Helen/latest-frame.jpg,True,200,image/jpeg,12799,
1584,Mt. Helen 2 GEOLINKS,https://cameras.alertcalifornia.org/,https://cameras.alertcalifornia.org/public-camera-data/Axis-Helen2/latest-frame.jpg,True,200,image/jpeg,12649,
1585,Henrietta Peak 1 GEOLINKS,https://cameras.alertcalifornia.org/,https://cameras.alertcalifornia.org/public-camera-data/Axis-Henrietta/latest-frame.jpg,True,200,image/jpeg,12655,
1586,Henrietta Peak 2 GEOLINKS,https://cameras.alertcalifornia.org/,https://cameras.alertcalifornia.org/public-camera-data/Axis-Henrietta2/latest-frame.jpg,True,200,image/jpeg,12678,
1587,Herd Peak 1 DIGITALPATH,https://cameras.alertcalifornia.org/,https://cameras.alertcalifornia.org/public-camera-data/Axis-HerdPeak/latest-frame.jpg,True,200,image/jpeg,12674,
1588,Herd Peak 2 DIGITALPATH,https://cameras.alertcalifornia.org/,https://cameras.alertcalifornia.org/public-camera-data/Axis-HerdPeak2/latest-frame.jpg,True,200,image/jpeg,12835,
1589,Ladera Ridge 1 GEOLINKS,https://cameras.alertcalifornia.org/,https://cameras.alertcalifornia.org/public-camera-data/Axis-Hermitage1/latest-frame.jpg,True,200,image/jpeg,12696,
1590,Ladera Ridge 2 GEOLINKS,https://cameras.alertcalifornia.org/,https://cameras.alertcalifornia.org/public-camera-data/Axis-Hermitage2/latest-frame.jpg,True,200,image/jpeg,12851,
1591,Higgins Canyon CRUZIO,https://cameras.alertcalifornia.org/,https://cameras.alertcalifornia.org/public-camera-data/Axis-HigginsCanyon/latest-frame.jpg,True,200,image/jpeg,12736,
1592,High Divide 1 GEOLINKS,https://cameras.alertcalifornia.org/,https://cameras.alertcalifornia.org/public-camera-data/Axis-HighDivide1/latest-frame.jpg,True,200,image/jpeg,12736,
1593,High Divide 2 GEOLINKS,https://cameras.alertcalifornia.org/,https://cameras.alertcalifornia.org/public-camera-data/Axis-HighDivide2/latest-frame.jpg,True,200,image/jpeg,12861,
1594,High Glade Lookout 1 DIGITALPATH,https://cameras.alertcalifornia.org/,https://cameras.alertcalifornia.org/public-camera-data/Axis-HighGladeLookout1/latest-frame.jpg,True,200,image/jpeg,12742,
1595,High Glade Lookout 2 DIGITALPATH,https://cameras.alertcalifornia.org/,https://cameras.alertcalifornia.org/public-camera-data/Axis-HighGladeLookout2/latest-frame.jpg,True,200,image/jpeg,12863,
1596,High Hill SIO/UCSD,https://cameras.alertcalifornia.org/,https://cameras.alertcalifornia.org/public-camera-data/Axis-HighHill1/latest-frame.jpg,True,200,image/jpeg,12773,
1597,Highland Peak 1 LAFAYETTEPD,https://cameras.alertcalifornia.org/,https://cameras.alertcalifornia.org/public-camera-data/Axis-HighlandPeak/latest-frame.jpg,True,200,image/jpeg,12799,
1598,Highline Trail DIGITALPATH,https://cameras.alertcalifornia.org/,https://cameras.alertcalifornia.org/public-camera-data/Axis-HighlineTrail/latest-frame.jpg,True,200,image/jpeg,12742,
1599,High Plateau DIGITALPATH,https://cameras.alertcalifornia.org/,https://cameras.alertcalifornia.org/public-camera-data/Axis-HighPlateau/latest-frame.jpg,True,200,image/jpeg,12885,
1600,High Point (North) HPWREN,https://cameras.alertcalifornia.org/,https://cameras.alertcalifornia.org/public-camera-data/Axis-HighPoint1/latest-frame.jpg,True,200,image/jpeg,12889,
1601,High Point (South) HPWREN,https://cameras.alertcalifornia.org/,https://cameras.alertcalifornia.org/public-camera-data/Axis-HighPoint2/latest-frame.jpg,True,200,image/jpeg,12893,
1602,Holiday Lake 1 SANTACLARA,https://cameras.alertcalifornia.org/,https://cameras.alertcalifornia.org/public-camera-data/Axis-HolidayLake1/latest-frame.jpg,True,200,image/jpeg,12894,
1603,Holiday Lake 2 SANTACLARA,https://cameras.alertcalifornia.org/,https://cameras.alertcalifornia.org/public-camera-data/Axis-HolidayLake2/latest-frame.jpg,True,200,image/jpeg,12799,
1604,Hollywood 1 GEOLINKS,https://cameras.alertcalifornia.org/,https://cameras.alertcalifornia.org/public-camera-data/Axis-Hollywood1/latest-frame.jpg,True,200,image/jpeg,12891,
1605,Hollywood 2 GEOLINKS,https://cameras.alertcalifornia.org/,https://cameras.alertcalifornia.org/public-camera-data/Axis-Hollywood2/latest-frame.jpg,True,200,image/jpeg,12892,
1606,Hopland 1 DIGITALPATH,https://cameras.alertcalifornia.org/,https://cameras.alertcalifornia.org/public-camera-data/Axis-Hopland1/latest-frame.jpg,True,200,image/jpeg,12889,
1607,Hopland 2 DIGITALPATH,https://cameras.alertcalifornia.org/,https://cameras.alertcalifornia.org/public-camera-data/Axis-Hopland2/latest-frame.jpg,True,200,image/jpeg,12895,
1608,Hornbrook 1 DIGITALPATH,https://cameras.alertcalifornia.org/,https://cameras.alertcalifornia.org/public-camera-data/Axis-Hornbrook1/latest-frame.jpg,True,200,image/jpeg,12892,
1609,Hornbrook 2 DIGITALPATH,https://cameras.alertcalifornia.org/,https://cameras.alertcalifornia.org/public-camera-data/Axis-Hornbrook2/latest-frame.jpg,True,200,image/jpeg,12896,
1610,Hotchkiss Hill 1 DIGITALPATH,https://cameras.alertcalifornia.org/,https://cameras.alertcalifornia.org/public-camera-data/Axis-HotchkissHill/latest-frame.jpg,True,200,image/jpeg,12899,
1611,Hotchkiss Hill 2 DIGITALPATH,https://cameras.alertcalifornia.org/,https://cameras.alertcalifornia.org/public-camera-data/Axis-HotchkissHill2/latest-frame.jpg,True,200,image/jpeg,12892,
1612,Howell Mtn 1 DIGITALPATH,https://cameras.alertcalifornia.org/,https://cameras.alertcalifornia.org/public-camera-data/Axis-HowellMtn1/latest-frame.jpg,True,200,image/jpeg,12905,
1613,Howell Mtn 2 DIGITALPATH,https://cameras.alertcalifornia.org/,https://cameras.alertcalifornia.org/public-camera-data/Axis-HowellMtn2/latest-frame.jpg,True,200,image/jpeg,12897,
1614,Huntington Lake 1 GEOLINKS,https://cameras.alertcalifornia.org/,https://cameras.alertcalifornia.org/public-camera-data/Axis-HuntingtonLake1/latest-frame.jpg,True,200,image/jpeg,12903,
1615,Huntington Lake 2 GEOLINKS,https://cameras.alertcalifornia.org/,https://cameras.alertcalifornia.org/public-camera-data/Axis-HuntingtonLake2/latest-frame.jpg,True,200,image/jpeg,12897,
1616,HWY 101 Blueberry 1 KIZA,https://cameras.alertcalifornia.org/,https://cameras.alertcalifornia.org/public-camera-data/Axis-Hwy101Blueberry1/latest-frame.jpg,True,200,image/jpeg,12899,
1617,HWY 101 Blueberry 2 KIZA,https://cameras.alertcalifornia.org/,https://cameras.alertcalifornia.org/public-camera-data/Axis-Hwy101Blueberry2/latest-frame.jpg,True,200,image/jpeg,12908,
1618,Idyllwild 1 GEOLINKS,https://cameras.alertcalifornia.org/,https://cameras.alertcalifornia.org/public-camera-data/Axis-Idyllwild1/latest-frame.jpg,True,200,image/jpeg,12905,
1619,Idyllwild 2 GEOLINKS,https://cameras.alertcalifornia.org/,https://cameras.alertcalifornia.org/public-camera-data/Axis-Idyllwild2/latest-frame.jpg,True,200,image/jpeg,12906,
1620,Indian Ridge 1 DIGITALPATH,https://cameras.alertcalifornia.org/,https://cameras.alertcalifornia.org/public-camera-data/Axis-IndianRidge/latest-frame.jpg,True,200,image/jpeg,12899,
1621,Indian Ridge 2 DIGITALPATH,https://cameras.alertcalifornia.org/,https://cameras.alertcalifornia.org/public-camera-data/Axis-IndianRidge2/latest-frame.jpg,True,200,image/jpeg,12908,
1622,Inks Ridge DIGITALPATH,https://cameras.alertcalifornia.org/,https://cameras.alertcalifornia.org/public-camera-data/Axis-InksRidge/latest-frame.jpg,True,200,image/jpeg,12899,
1623,Inskip Hill 1 DIGITALPATH,https://cameras.alertcalifornia.org/,https://cameras.alertcalifornia.org/public-camera-data/Axis-InskipHill1/latest-frame.jpg,True,200,image/jpeg,12903,
1624,Inskip Hill 2 DIGITALPATH,https://cameras.alertcalifornia.org/,https://cameras.alertcalifornia.org/public-camera-data/Axis-InskipHill2/latest-frame.jpg,True,200,image/jpeg,12915,
1625,Iron Mountain 1 DIGITALPATH,https://cameras.alertcalifornia.org/,https://cameras.alertcalifornia.org/public-camera-data/Axis-IronMountain1/latest-frame.jpg,True,200,image/jpeg,12808,
1626,Iron Mountain 2 DIGITALPATH,https://cameras.alertcalifornia.org/,https://cameras.alertcalifornia.org/public-camera-data/Axis-IronMountain2/latest-frame.jpg,True,200,image/jpeg,12928,
1627,Mt. Jackson SONOMA,https://cameras.alertcalifornia.org/,https://cameras.alertcalifornia.org/public-camera-data/Axis-Jackson/latest-frame.jpg,True,200,image/jpeg,12919,
1628,Mt. Jackson West DIGITALPATH,https://cameras.alertcalifornia.org/,https://cameras.alertcalifornia.org/public-camera-data/Axis-Jackson2/latest-frame.jpg,True,200,image/jpeg,12919,
1629,Jackson Butte 1 CONIFER,https://cameras.alertcalifornia.org/,https://cameras.alertcalifornia.org/public-camera-data/Axis-JacksonButte1/latest-frame.jpg,True,200,image/jpeg,12919,
1630,Jackson Butte 2 CONIFER,https://cameras.alertcalifornia.org/,https://cameras.alertcalifornia.org/public-camera-data/Axis-JacksonButte2/latest-frame.jpg,True,200,image/jpeg,12912,
1631,Jacobs Ladder DIGITALPATH,https://cameras.alertcalifornia.org/,https://cameras.alertcalifornia.org/public-camera-data/Axis-JacobsLadder/latest-frame.jpg,True,200,image/jpeg,12913,
1632,Jarbo Gap DIGITALPATH,https://cameras.alertcalifornia.org/,https://cameras.alertcalifornia.org/public-camera-data/Axis-JarboGap/latest-frame.jpg,True,200,image/jpeg,12921,
1633,Jasper Ridge Bio Presv STANFORD,https://cameras.alertcalifornia.org/,https://cameras.alertcalifornia.org/public-camera-data/Axis-JasperRidge/latest-frame.jpg,True,200,image/jpeg,12917,
1634,Joaquin Ridge UNWIREDBROADBAND,https://cameras.alertcalifornia.org/,https://cameras.alertcalifornia.org/public-camera-data/Axis-JoaquinRidge/latest-frame.jpg,True,200,image/jpeg,12925,
1635,Johnstone Peak 1 GEOLINKS,https://cameras.alertcalifornia.org/,https://cameras.alertcalifornia.org/public-camera-data/Axis-Johnstone1/latest-frame.jpg,True,200,image/jpeg,12919,
1636,Johnstone Peak 2 GEOLINKS,https://cameras.alertcalifornia.org/,https://cameras.alertcalifornia.org/public-camera-data/Axis-Johnstone2/latest-frame.jpg,True,200,image/jpeg,12922,
1637,Jones Ridge DIGITALPATH,https://cameras.alertcalifornia.org/,https://cameras.alertcalifornia.org/public-camera-data/Axis-JonesRidge/latest-frame.jpg,True,200,image/jpeg,12928,
1638,Jordan Peak 1 SIO/UCSD,https://cameras.alertcalifornia.org/,https://cameras.alertcalifornia.org/public-camera-data/Axis-JordanPeak1/latest-frame.jpg,True,200,image/jpeg,12919,
1639,Jordan Peak 2 SIO/UCSD,https://cameras.alertcalifornia.org/,https://cameras.alertcalifornia.org/public-camera-data/Axis-JordanPeak2/latest-frame.jpg,True,200,image/jpeg,12925,
1640,Kahe 1 HECO,alertwest.live,https://cameras.alertcalifornia.org/public-camera-data/Axis-Kahe1/latest-frame.jpg,True,200,image/jpeg,12925,
1641,Kahe 2 HECO,alertwest.live,https://cameras.alertcalifornia.org/public-camera-data/Axis-Kahe2/latest-frame.jpg,True,200,image/jpeg,12921,
1642,Kaheawa 1 HECO,alertwest.live,https://cameras.alertcalifornia.org/public-camera-data/Axis-Kaheawa1/latest-frame.jpg,True,200,image/jpeg,12928,
1643,Kaheawa 2 HECO,alertwest.live,https://cameras.alertcalifornia.org/public-camera-data/Axis-Kaheawa2/latest-frame.jpg,True,200,image/jpeg,12925,
1644,Kahului Baseyard 1 HECO,alertwest.live,https://cameras.alertcalifornia.org/public-camera-data/Axis-KahuluiBaseyard1/latest-frame.jpg,True,200,image/jpeg,12925,
1645,Kahului Baseyard 2 HECO,alertwest.live,https://cameras.alertcalifornia.org/public-camera-data/Axis-KahuluiBaseyard2/latest-frame.jpg,True,200,image/jpeg,12924,
1646,Kailua 1 HECO,alertwest.live,https://cameras.alertcalifornia.org/public-camera-data/Axis-Kailua1/latest-frame.jpg,True,200,image/jpeg,12808,
1647,Kailua 2 HECO,alertwest.live,https://cameras.alertcalifornia.org/public-camera-data/Axis-Kailua2/latest-frame.jpg,True,200,image/jpeg,12925,
1648,Kamaoa 1 HECO,alertwest.live,https://cameras.alertcalifornia.org/public-camera-data/Axis-Kamaoa1/latest-frame.jpg,True,200,image/jpeg,12938,
1649,Kamaoa 2 HECO,alertwest.live,https://cameras.alertcalifornia.org/public-camera-data/Axis-Kamaoa2/latest-frame.jpg,True,200,image/jpeg,12813,
1650,Kapua 1 HECO,alertwest.live,https://cameras.alertcalifornia.org/public-camera-data/Axis-Kapua1/latest-frame.jpg,True,200,image/jpeg,12930,
1651,Kapua 2 HECO,alertwest.live,https://cameras.alertcalifornia.org/public-camera-data/Axis-Kapua2/latest-frame.jpg,True,200,image/jpeg,12811,
1652,Kaumana 1 HECO,alertwest.live,https://cameras.alertcalifornia.org/public-camera-data/Axis-Kaumana1/latest-frame.jpg,True,200,image/jpeg,12956,
1653,Kaumana 2 HECO,alertwest.live,https://cameras.alertcalifornia.org/public-camera-data/Axis-Kaumana2/latest-frame.jpg,True,200,image/jpeg,12959,
1654,Keahole 1 HECO,alertwest.live,https://cameras.alertcalifornia.org/public-camera-data/Axis-Keahole1/latest-frame.jpg,True,200,image/jpeg,12940,
1655,Keahole 2 HECO,alertwest.live,https://cameras.alertcalifornia.org/public-camera-data/Axis-Keahole2/latest-frame.jpg,True,200,image/jpeg,12950,
1656,Kealahou 1 HECO,alertwest.live,https://cameras.alertcalifornia.org/public-camera-data/Axis-Kealahou1/latest-frame.jpg,True,200,image/jpeg,12969,
1657,Kealahou 2 HECO,alertwest.live,https://cameras.alertcalifornia.org/public-camera-data/Axis-Kealahou2/latest-frame.jpg,True,200,image/jpeg,12948,
1658,Kealia 1 HECO,alertwest.live,https://cameras.alertcalifornia.org/public-camera-data/Axis-Kealia1/latest-frame.jpg,True,200,image/jpeg,12815,
1659,Kealia 2 HECO,alertwest.live,https://cameras.alertcalifornia.org/public-camera-data/Axis-Kealia2/latest-frame.jpg,True,200,image/jpeg,12940,
1660,Keamuku 1 HECO,alertwest.live,https://cameras.alertcalifornia.org/public-camera-data/Axis-Keamuku1/latest-frame.jpg,True,200,image/jpeg,12815,
1661,Keamuku 2 HECO,alertwest.live,https://cameras.alertcalifornia.org/public-camera-data/Axis-Keamuku2/latest-frame.jpg,True,200,image/jpeg,12962,
1662,Keig/ Yankee Point GEOLINKS,https://cameras.alertcalifornia.org/,https://cameras.alertcalifornia.org/public-camera-data/Axis-Keig/latest-frame.jpg,True,200,image/jpeg,12958,
1663,Keller Peak 1 GEOLINKS,https://cameras.alertcalifornia.org/,https://cameras.alertcalifornia.org/public-camera-data/Axis-KellerPeak1/latest-frame.jpg,True,200,image/jpeg,12820,
1664,Keller Peak 2 GEOLINKS,https://cameras.alertcalifornia.org/,https://cameras.alertcalifornia.org/public-camera-data/Axis-KellerPeak2/latest-frame.jpg,True,200,image/jpeg,12948,
1665,Kelseyville 1 VALLEY,https://cameras.alertcalifornia.org/,https://cameras.alertcalifornia.org/public-camera-data/Axis-Kelseyville1/latest-frame.jpg,True,200,image/jpeg,12948,
1666,Kelseyville 2 VALLEY,https://cameras.alertcalifornia.org/,https://cameras.alertcalifornia.org/public-camera-data/Axis-Kelseyville2/latest-frame.jpg,True,200,image/jpeg,12948,
1667,Kennedy Mine REMOTELYLOCATED,https://cameras.alertcalifornia.org/,https://cameras.alertcalifornia.org/public-camera-data/Axis-KennedyMine/latest-frame.jpg,True,200,image/jpeg,12950,
1668,Kenwood Ranch Upper 1 SIO/UCSD,https://cameras.alertcalifornia.org/,https://cameras.alertcalifornia.org/public-camera-data/Axis-KenwoodRanchUpper1/latest-frame.jpg,True,200,image/jpeg,12962,
1669,Kenwood Ranch Upper 2 SIO/UCSD,https://cameras.alertcalifornia.org/,https://cameras.alertcalifornia.org/public-camera-data/Axis-KenwoodRanchUpper2/latest-frame.jpg,True,200,image/jpeg,12820,
1670,Red Mtn Ventura 1 GEOLINKS,https://cameras.alertcalifornia.org/,https://cameras.alertcalifornia.org/public-camera-data/Axis-KHAY1/latest-frame.jpg,True,200,image/jpeg,12956,
1671,Red Mtn Ventura 2 GEOLINKS,https://cameras.alertcalifornia.org/,https://cameras.alertcalifornia.org/public-camera-data/Axis-KHAY2/latest-frame.jpg,True,200,image/jpeg,12956,
1672,King George Ridge 1 GEOLINKS,https://cameras.alertcalifornia.org/,https://cameras.alertcalifornia.org/public-camera-data/Axis-KingGeorge1/latest-frame.jpg,True,200,image/jpeg,12825,
1673,King George Ridge 2 GEOLINKS,https://cameras.alertcalifornia.org/,https://cameras.alertcalifornia.org/public-camera-data/Axis-KingGeorge2/latest-frame.jpg,True,200,image/jpeg,12962,
1674,Kingsville REMOTELYLOCATED,https://cameras.alertcalifornia.org/,https://cameras.alertcalifornia.org/public-camera-data/Axis-Kingsville/latest-frame.jpg,True,200,image/jpeg,12957,
1675,Barry Ridge (Kneeland) GEOLINKS,https://cameras.alertcalifornia.org/,https://cameras.alertcalifornia.org/public-camera-data/Axis-Kneeland/latest-frame.jpg,True,200,image/jpeg,12962,
1676,Mt. Konocti REMOTELYLOCATED,https://cameras.alertcalifornia.org/,https://cameras.alertcalifornia.org/public-camera-data/Axis-Konocti/latest-frame.jpg,True,200,image/jpeg,12962,
1677,Kregor Peak LAFAYETTEPD,https://cameras.alertcalifornia.org/,https://cameras.alertcalifornia.org/public-camera-data/Axis-Kregor/latest-frame.jpg,True,200,image/jpeg,12816,
1678,Kuihelani 1 HECO,alertwest.live,https://cameras.alertcalifornia.org/public-camera-data/Axis-Kuihelani1/latest-frame.jpg,True,200,image/jpeg,12967,
1679,Kuihelani 2 HECO,alertwest.live,https://cameras.alertcalifornia.org/public-camera-data/Axis-Kuihelani2/latest-frame.jpg,True,200,image/jpeg,12962,
